Enumeración;Tipo;Tipo N/V;N° Doc.;Id Destinatario;Destinatario;Id Cliente;Razón social;Vendedor;Fecha Emisión;Fecha 1°Entrega;Orden Compra Cliente;Tipo de Expedición;Dirección Destinatario;Comuna;Ciudad;Persona de Contacto;Teléfono;Código Artículo;Descripción;Un.medida venta;Espesor;Jerarquía 1;Texto Jerarquía 1;Jerarquía 2;Texto Jerarquía 2;Jerarquía 3;Texto Jerarquía 3;Largo;Ctd. Solicitada;Ctd. Despachada;Ctd. Pendiente;Kilos Solicitados;Kilos Despachados;Kilos Pendientes;Status Global Pedido SAP;Status de Crédito;Status de Entrega Pos. Pedido SAP;Stock San Bernardo;Stock Lonquén;Total Libre utilización;Stock Disponible San Bernardo;Stock Disponible Lonquen;Precio Unitario;Venta Total;Precio Kilo;Comentario Documento;N° Doc.Ent.;Ctd. Entrega;Fecha Entrega;N° Doc.FU;Ctd. FU;Fecha FU
;ZO01;Ped. Estándar Nac.;47304;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58367;OtrosClientes Despac;CAUPOLICAN PARCELA 5;COLINA;SANTIAGO;;;50039489;IM8 1000x0,4x1170mm Ral-7040;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;1.170,00;49;0;49;208,25;0;208,25;Pendiente;Operación liberada;No entregado;0;0;0;-49;0;5.347;262.001;1.258;OBRA AVANZA PARK CAUPOLICÁN Dirección comercial: Caupolicán 10990 Parcela 5, Colina. Acceso a obra: Caupolicán 10990, Quilicura. Afecto IVA $14.533.651 Contacto: Mauricio Chavez 9 3095 1253 y Riacardo Espinoza 9 5160 7681;;0;;4100202269;49;12-03-2025
;ZO01;Ped. Estándar Nac.;47304;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58367;OtrosClientes Despac;CAUPOLICAN PARCELA 5;COLINA;SANTIAGO;;;50037760;IM8 1000x0,4x3300mm Ral-7040;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;3.300,00;22;0;22;263,56;0;263,56;Pendiente;Operación liberada;No entregado;0;0;0;-22;0;15.081;331.779;1.259;OBRA AVANZA PARK CAUPOLICÁN Dirección comercial: Caupolicán 10990 Parcela 5, Colina. Acceso a obra: Caupolicán 10990, Quilicura. Afecto IVA $14.533.651 Contacto: Mauricio Chavez 9 3095 1253 y Riacardo Espinoza 9 5160 7681;;0;;4100202269;22;12-03-2025
;ZO01;Ped. Estándar Nac.;47148;76568E504;EASY RETAIL RANCAGUA;76568660;EASY RETAIL S.A.;JAVIER RIOS;10-03-2025;17-03-2025;6701176602;OtrosClientes Despac;NINCUNLAUTA;SAN FERNANDO;SAN FERNANDO;;;50006203;Rollo 1220x0,4x50000 Ral-9017;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;50.000,00;9;0;9;1.633,50;0;1.633,50;Pendiente;No realizado;No entregado;0;0;0;-9;0;281.603;2.534.427;1.552;ORE:2912919243 Juan Luengo Horizonte Bodega +56 9 3393 6972 Ariel Muñoz Ihorizonte Obra +56 9 7785 5483;;0;;4100201279;9;10-03-2025
;ZO01;Ped. Estándar Nac.;47148;76568E504;EASY RETAIL RANCAGUA;76568660;EASY RETAIL S.A.;JAVIER RIOS;10-03-2025;17-03-2025;6701176602;OtrosClientes Despac;NINCUNLAUTA;SAN FERNANDO;SAN FERNANDO;;;50001814;Supert.Pls 0,50x1060x7000mm Ral-9017;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;7.000,00;125;0;125;4.007,50;0;4.007,50;Pendiente;No realizado;No entregado;0;0;0;-125;0;39.928;4.991.000;1.245;ORE:2912919243 Juan Luengo Horizonte Bodega +56 9 3393 6972 Ariel Muñoz Ihorizonte Obra +56 9 7785 5483;;0;;;0;
;ZO01;Ped. Estándar Nac.;47148;76568E504;EASY RETAIL RANCAGUA;76568660;EASY RETAIL S.A.;JAVIER RIOS;10-03-2025;17-03-2025;6701176602;OtrosClientes Despac;NINCUNLAUTA;SAN FERNANDO;SAN FERNANDO;;;50003649;Rollo 1220x0,5x50000 Ral-9017;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;50.000,00;2;0;2;458;0;458;Pendiente;No realizado;No entregado;0;0;0;-2;0;301.203;602.406;1.315;ORE:2912919243 Juan Luengo Horizonte Bodega +56 9 3393 6972 Ariel Muñoz Ihorizonte Obra +56 9 7785 5483;;0;;;0;
;ZO01;Ped. Estándar Nac.;46954;76103948;ALFONSO AILLAÑIR GONZALEZ SERMEC E.;76103948;ALFONSO AILLAÑIR GONZALEZ SERMEC E.;OFICINA IMEL;06-03-2025;18-03-2025;202093;OtrosClientes Retira;CARLOS DAVILA 8733;SAN RAMON;SANTIAGO;;;50049610;Pl Lisa 1219x1530x0,5mm Ral-7024;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;1.530,00;20;0;20;140,2;0;140,2;Pendiente;Aprobado;No entregado;0;0;0;-20;0;9.792;195.840;1.397;PLANCHAS DEBEN SER SEPARADAS POR COLOR EN PRODUCCION PARA QUE AL MOMENTO DE ENTREGAR NO CARGUEN TODO JUNTO EN UN SOLO PAQUETE;;0;;9100024100;20;07-03-2025
;ZO01;Ped. Estándar Nac.;46954;76103948;ALFONSO AILLAÑIR GONZALEZ SERMEC E.;76103948;ALFONSO AILLAÑIR GONZALEZ SERMEC E.;OFICINA IMEL;06-03-2025;18-03-2025;202093;OtrosClientes Retira;CARLOS DAVILA 8733;SAN RAMON;SANTIAGO;;;50049896;Pl Lisa 1219x1530x0,5mm Ral-9017;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;1.530,00;50;0;50;350,5;0;350,5;Pendiente;Aprobado;No entregado;0;0;0;-50;0;9.792;489.600;1.397;PLANCHAS DEBEN SER SEPARADAS POR COLOR EN PRODUCCION PARA QUE AL MOMENTO DE ENTREGAR NO CARGUEN TODO JUNTO EN UN SOLO PAQUETE;;0;;;0;
;ZO01;Ped. Estándar Nac.;47479;77498422;COMERCIALIZADORA LUXAR SPA;77498422;COMERCIALIZADORA LUXAR SPA;MARISOL PARDO;12-03-2025;13-03-2025;Cotización 20003695;OtrosClientes Retira;BRIONES LUCO;LA CISTERNA;SANTIAGO;;;41000189;P. Ab. Canal 80x40x3,0x6000mm;UN;3;11111;Perfiles Abiertos;1111100002;Perf. Ab.Canal;1,1111E+17;Perf. Ab. Canal 3,0 mm;6.000,00;7;0;7;148,68;0;148,68;Concluido;Aprobado;Entrg.completamente;887;0;887;860;0;18.054;126.378;850;;80364969;7;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47303;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58471;OtrosClientes Despac;GALVARINO;QUILICURA;SANTIAGO;;;50029746;IM8 1000x0,4x7960mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;7.960,00;12;0;12;346,68;0;346,68;Pendiente;Operación liberada;No entregado;0;0;0;-12;0;36.377;436.524;1.259;933985559;;0;;4100202277;12;12-03-2025
;ZO01;Ped. Estándar Nac.;47303;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58471;OtrosClientes Despac;GALVARINO;QUILICURA;SANTIAGO;;;50030092;IM8 1000x0,4x7090mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;7.090,00;24;0;24;617,76;0;617,76;Pendiente;Operación liberada;No entregado;0;0;0;-24;0;32.401;777.624;1.259;933985559;;0;;4100202277;24;12-03-2025
;ZO01;Ped. Estándar Nac.;47303;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58471;OtrosClientes Despac;GALVARINO;QUILICURA;SANTIAGO;;;50039769;IM4 1000x0,5x7680mm Zinc;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;7.680,00;14;0;14;492,38;0;492,38;Pendiente;Operación liberada;No entregado;0;0;0;-14;0;40.704;569.856;1.157;933985559;;0;;4100202277;14;12-03-2025
;ZO01;Ped. Estándar Nac.;47308;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58541;OtrosClientes Despac;CAUPOLICAN PARCELA 5;COLINA;SANTIAGO;;;50005942;IM6 910x0,4x9950mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;9.950,00;18;0;18;650,16;0;650,16;Pendiente;Operación liberada;No entregado;0;0;0;-18;0;45.472;818.496;1.259;Contacto: Mauricio Chavez 9 3095 1253 y Riacardo Espinoza 9 5160 7681;;0;;4100202278;18;12-03-2025
;ZO01;Ped. Estándar Nac.;47308;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58541;OtrosClientes Despac;CAUPOLICAN PARCELA 5;COLINA;SANTIAGO;;;50005943;IM6 910x0,4x10420mm Ral-9003;UN;0,5;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;10.420,00;40;0;40;1.512,80;0;1.512,80;Pendiente;Operación liberada;No entregado;0;0;0;-40;0;47.619;1.904.760;1.259;Contacto: Mauricio Chavez 9 3095 1253 y Riacardo Espinoza 9 5160 7681;;0;;4100202278;40;12-03-2025
;ZO01;Ped. Estándar Nac.;47308;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58541;OtrosClientes Despac;CAUPOLICAN PARCELA 5;COLINA;SANTIAGO;;;50046826;IM6 910x0,4x10100mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;10.100,00;48;0;48;1.759,68;0;1.759,68;Pendiente;Operación liberada;No entregado;0;0;0;-48;0;46.157;2.215.536;1.259;Contacto: Mauricio Chavez 9 3095 1253 y Riacardo Espinoza 9 5160 7681;;0;;4100202278;48;12-03-2025
;ZO01;Ped. Estándar Nac.;47308;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;76258598;CONSTRUCTORA CAMPOS DE CHILE SPA;GIANNINA YAMAL;11-03-2025;25-03-2025;58541;OtrosClientes Despac;CAUPOLICAN PARCELA 5;COLINA;SANTIAGO;;;50047212;IM6 910x0,4x9730mm Ral-9003;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;9.730,00;16;0;16;565,12;0;565,12;Pendiente;Operación liberada;No entregado;0;0;0;-16;0;44.466;711.456;1.259;Contacto: Mauricio Chavez 9 3095 1253 y Riacardo Espinoza 9 5160 7681;;0;;4100202278;16;12-03-2025
;ZO01;Ped. Estándar Nac.;47488;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;12-03-2025;13-03-2025;837635568;OtrosClientes Despac;RENE SORIANO 2619;OSORNO;OSORNO;;;41000057;P. Ab. Cost. 100x50x15x3,0x6000mm;UN;3;11111;Perfiles Abiertos;1111100003;Perf. Ab. Costanera;1,1111E+17;Perf. Ab. Costanera 3,0 mm;6.000,00;110;0;110;3.267;0;3.267;Pendiente;No realizado;No entregado;35;0;35;-137;0;25.245;2.776.950;850;ore 130767444 contacto : rodrigo muñoz telefono : 56988535006;;0;;;0;
;ZO01;Ped. Estándar Nac.;47488;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;12-03-2025;13-03-2025;837635568;OtrosClientes Despac;RENE SORIANO 2619;OSORNO;OSORNO;;;41000116;P. Ab. Canal 100x50x3,0x6000mm;UN;3;11111;Perfiles Abiertos;1111100002;Perf. Ab.Canal;1,1111E+17;Perf. Ab. Canal 3,0 mm;6.000,00;50;0;50;1.344;0;1.344;Pendiente;No realizado;No entregado;13;0;13;-370;0;22.848;1.142.400;850;ore 130767444 contacto : rodrigo muñoz telefono : 56988535006;;0;;;0;
;ZO01;Ped. Estándar Nac.;47488;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;12-03-2025;13-03-2025;837635568;OtrosClientes Despac;RENE SORIANO 2619;OSORNO;OSORNO;;;40000050;Tubo Rect.100x50x3,0x6000mm;UN;3;22222;Tubos;2222200002;Tubo Rectangulo;2,2222E+17;Tubo Rectangulo 3,0;6.000,00;80;0;80;3.168;0;3.168;Pendiente;No realizado;No entregado;0;0;0;-451;0;34.452;2.756.160;870;ore 130767444 contacto : rodrigo muñoz telefono : 56988535006;;0;;;0;
;ZO01;Ped. Estándar Nac.;43881;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;28-01-2025;25-02-2025;837620190;OtrosClientes Retira;AV ZENTENO;OSORNO;OSORNO;;;50049588;Coverpur 04/04 30/80x10700 Ral7024/ZINC;UN;0,4;55501;Cubiertas Industriales;5550100004;Cubiertas Industriales Paneles Aislados;5550100004;Cubiertas Industriales Paneles Aislados;10.700,00;14;0;14;1.572,90;0;1.572,90;Concluido;No realizado;Entrg.completamente;0;0;0;-14;0;246.100;3.445.400;2.190;ore 130749516 contacto : marco lopez telefono : 972156320;80364978;14;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;43881;96792OSOR;SODIMAC OSORNO;96792430;SODIMAC S.A.;CARLOS SANTANDER;28-01-2025;25-02-2025;837620190;OtrosClientes Retira;AV ZENTENO;OSORNO;OSORNO;;;50049590;Coverpur 04/04 30/80x11250 Ral7024/ZINC;UN;0,4;55501;Cubiertas Industriales;5550100004;Cubiertas Industriales Paneles Aislados;5550100004;Cubiertas Industriales Paneles Aislados;11.250,00;15;0;15;1.771,95;0;1.771,95;Concluido;No realizado;Entrg.completamente;0;0;0;-15;0;258.750;3.881.250;2.190;ore 130749516 contacto : marco lopez telefono : 972156320;80364978;15;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47490;96792QUILK;SODIMAC K QUILICURA;96792430;SODIMAC S.A.;KARINA ROZAS;12-03-2025;13-03-2025;837635761;OtrosClientes Despac;AHUMADA;SANTIAGO;SANTIAGO;;;50001769;Plancha 1220x3000x0,4mm Zinc;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;3.000,00;100;0;100;1.089;0;1.089;Pendiente;No realizado;No entregado;335;0;335;-218;0;11.760;1.176.000;1.080;ore 130767466 contacto : felipe silva telefono : 974623151;;0;;;0;
;ZO01;Ped. Estándar Nac.;47338;81220300;CONSTRUCTORA FV LTDA.;81220300;CONSTRUCTORA FV LTDA.;NELSON ESPINOZA;11-03-2025;11-03-2025;FVEDLA-989;OtrosClientes Retira;AV. APOQUINDO 4775 OFIC. 2002;LAS CONDES;SANTIAGO;;;41000005;P. Ab. Angulo 30x30x2,0x6000mm;UN;2;11111;Perfiles Abiertos;1111100001;Perf. Ab. Angulo;1,1111E+17;Perf. Ab. Angulo 2,0 mm;6.000,00;70;0;70;373,8;0;373,8;Concluido;Operación liberada;Entrg.completamente;13.033;0;13.033;12.543;0;4.272;299.040;800;;80364979;70;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47295;96792SER;SODIMAC LASERENA;96792430;SODIMAC S.A.;MARILYN VALDEBENITO;11-03-2025;12-03-2025;837633866;OtrosClientes Despac;CALLEJON LO RUIZ;RENCA;SANTIAGO;;;46000002;Angulo laminado 30x30x3,0x6000mm;UN;3;33303;Laminados;3330300002;Angulos;3330300002;Angulos;6.000,00;46;0;46;375,36;0;375,36;Concluido;No realizado;Entrg.completamente;601;148;749;-88;148;6.692;307.832;820;ore 130766641 contacto : karen diaz telefono : 933938844;80364981;46;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47295;96792SER;SODIMAC LASERENA;96792430;SODIMAC S.A.;MARILYN VALDEBENITO;11-03-2025;12-03-2025;837633866;OtrosClientes Despac;CALLEJON LO RUIZ;RENCA;SANTIAGO;;;46000004;Angulo laminado 40x40x3,0x6000mm;UN;3;33303;Laminados;3330300002;Angulos;3330300002;Angulos;6.000,00;92;0;92;1.015,68;0;1.015,68;Concluido;No realizado;Entrg.completamente;794;1.835;2.629;267;1.835;9.053;832.876;820;ore 130766641 contacto : karen diaz telefono : 933938844;80364981;92;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47295;96792SER;SODIMAC LASERENA;96792430;SODIMAC S.A.;MARILYN VALDEBENITO;11-03-2025;12-03-2025;837633866;OtrosClientes Despac;CALLEJON LO RUIZ;RENCA;SANTIAGO;;;40000016;Tubo Rect.50x30x2,0x6000mm;UN;2;22222;Tubos;2222200002;Tubo Rectangulo;2,2222E+17;Tubo Rectangulo 2,0;6.000,00;72;0;72;997,92;0;997,92;Concluido;No realizado;Entrg.completamente;8.680;0;8.680;8.108;0;11.088;798.336;800;ore 130766641 contacto : karen diaz telefono : 933938844;80364981;72;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47295;96792SER;SODIMAC LASERENA;96792430;SODIMAC S.A.;MARILYN VALDEBENITO;11-03-2025;12-03-2025;837633866;OtrosClientes Despac;CALLEJON LO RUIZ;RENCA;SANTIAGO;;;40000028;Tubo Rect.70x30x2,0x6000mm;UN;2;22222;Tubos;2222200002;Tubo Rectangulo;2,2222E+17;Tubo Rectangulo 2,0;6.000,00;46;0;46;808,68;0;808,68;Concluido;No realizado;Entrg.completamente;4.691;0;4.691;4.283;0;14.064;646.944;800;ore 130766641 contacto : karen diaz telefono : 933938844;80364981;46;12-03-2025;;0;
;ZO01;Ped. Estándar Nac.;47482;76183673;TERRA INVERSIONES SPA;76183673;TERRA INVERSIONES SPA;JAVIER RIOS;12-03-2025;20-03-2025;001572-26022025 BTT;OtrosClientes Despac;LOTE 1 SAN ALBERTO- BODEGAS TAGUA TAGUA;SAN VICENTE;CURICO;;;50002116;IM4 1000x0,4x4000mm Ral-7040;UN;0,4;55501;Cubiertas Industriales;5550100002;Cubiertas Industriales Industrial;5550100002;Cubiertas Industriales Industrial;4.000,00;12;0;12;174,24;0;174,24;Pendiente;Aprobado;No entregado;0;0;0;-12;0;21.476;257.712;1.479;LUIS DONOSO 9-82494264 IGNACIO BECERRA 9-85243946;;0;;4100202285;12;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000013;Pletina laminada 100x5,0x6000mm;UN;6;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;1;0;1;23,58;0;23,58;Pendiente;No realizado;No entregado;5;0;5;0;0;32.469;32.469;1.377;;;0;;4100202290;1;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000013;Pletina laminada 100x5,0x6000mm;UN;6;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;1;0;1;23,58;0;23,58;Pendiente;No realizado;No entregado;5;0;5;0;0;32.469;32.469;1.377;;;0;;4100202292;1;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000013;Pletina laminada 100x5,0x6000mm;UN;6;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;3;0;3;70,74;0;70,74;Pendiente;No realizado;No entregado;5;0;5;0;0;32.469;97.407;1.377;;;0;;4100202293;3;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000017;Pletina laminada 20x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;70,75;0;70,75;Pendiente;No realizado;No entregado;2.967,78;33.968;36.935,78;2.692,78;33.968;3.344;83.600;1.182;;;0;;4100202295;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000017;Pletina laminada 20x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;70,75;0;70,75;Pendiente;No realizado;No entregado;2.967,78;33.968;36.935,78;2.692,78;33.968;3.344;83.600;1.182;;;0;;4100202296;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000019;Pletina laminada 25x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;88,25;0;88,25;Pendiente;No realizado;No entregado;2.644;43.280,75;45.924,75;1.850;43.280,75;4.172;104.300;1.182;;;0;;4100202297;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000019;Pletina laminada 25x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;88,25;0;88,25;Pendiente;No realizado;No entregado;2.644;43.280,75;45.924,75;1.850;43.280,75;4.172;104.300;1.182;;;0;;4100202298;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000019;Pletina laminada 25x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;88,25;0;88,25;Pendiente;No realizado;No entregado;2.644;43.280,75;45.924,75;1.850;43.280,75;4.172;104.300;1.182;;;0;;4100202299;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000019;Pletina laminada 25x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;88,25;0;88,25;Pendiente;No realizado;No entregado;2.644;43.280,75;45.924,75;1.850;43.280,75;4.172;104.300;1.182;;;0;;4100202300;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000019;Pletina laminada 25x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;88,25;0;88,25;Pendiente;No realizado;No entregado;2.644;43.280,75;45.924,75;1.850;43.280,75;4.172;104.300;1.182;;;0;;4100202301;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000021;Pletina laminada 32x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;25;0;25;112,5;0;112,5;Pendiente;No realizado;No entregado;4.418;30.739;35.157;3.968;30.739;5.342;133.550;1.187;;;0;;4100202302;25;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000025;Pletina laminada 50x3,0x6000mm;UN;3;33303;Laminados;3330300001;Pletinas;3330300001;Pletinas;6.000,00;20;0;20;141,4;0;141,4;Pendiente;No realizado;No entregado;628;4.469;5.097;393;4.469;8.355;167.100;1.182;;;0;;4100202334;20;12-03-2025
;ZO08;Ped.B2B carga Autom.;47491;96792CD117;SOD CROSS CD117 CENTRAL DISTRIB.;96792430;SODIMAC S.A.;CORPORATIVO SODIMAC;12-03-2025;18-03-2025;16107693;SODIMAC Cross CD;AVDA. LA FARFANA #400 PASILLO G ANDEN 56;PUDAHUEL;SANTIAGO;;;46000007;Angulo laminado 50x50x3,0x6000mm;UN;3;33303;Laminados;3330300002;Angulos;3330300002;Angulos;6.000,00;4;0;4;55,92;0;55,92;Pendiente;No realizado;No entregado;125;908;1.033;-112;908;15.463;61.852;1.106;;;0;;4100202335;4;12-03-2025
